,54930030NRYV5EVS2N02,549300SHI4D0QGWI8X45,549300DCU7KOL83B3B08,5493003FS3JD468P6Z37,549300LPS48DJ96NXT15,LO3UDTZUG0RICVPFGQ53,2138001GBION41P49M96,70DNWEAINTGFO4DMV441,213800SFSQPS3XKC4E48,549300MAWC0XRT4T3W74,6BS8JLEICI3VGJ264L55,213800LW6586WAWHGO96,549300GBUIYIH2F2T107,-077-,213800DTEB6NWEO6E777,2138005EXQDVICS9O155,549300ARVD4LVNCUBN81,549300DCQS14SYSPPR61,2138006AZELNYKR3A325,213800B4PLJI84A5MF35,549300WTVI4KO4GEJN54,-080-,549300X1IL2SQS14P736,549300XXZKX7UGH6E231,549300CNWH54BTXURM94,MLH7B1BVFWXZVST01715,-096-,TNWE6LERP1CI9IDAZB80,549300G4GEZ3XA3HPV97,549300A6QDHQKENHMS92,Total,Market_capitalization
2023-07-03,1.11,0.0,0.79,0.0,1.17,1.01,0.0,0.0,0.97,0.0,2.12,0.44,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,2480000000.0
2023-07-02,1.11,0.0,0.79,0.0,1.17,1.01,0.0,0.0,0.97,0.0,2.12,0.44,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,2480000000.0
2023-07-01,1.11,0.0,0.79,0.0,1.17,1.01,0.0,0.0,0.97,0.0,2.12,0.44,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,2480000000.0
2023-06-30,1.11,0.0,0.79,0.0,1.17,1.01,0.0,0.0,0.97,0.0,2.12,0.44,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,2480000000.0
2023-06-29,1.11,0.0,0.79,0.0,1.17,1.01,0.0,0.0,0.97,0.0,2.12,0.44,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,2480000000.0
2023-06-28,1.11,0.0,0.79,0.0,1.26,1.01,0.0,0.0,0.97,0.0,2.12,0.44,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2480000000.0
2023-06-27,1.11,0.0,0.79,0.0,1.26,1.01,0.0,0.0,0.97,0.0,2.09,0.44,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870000000000001,2480000000.0
2023-06-26,1.11,0.0,0.79,0.0,1.26,1.01,0.0,0.0,0.97,0.0,2.09,0.44,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870000000000001,2480000000.0
2023-06-25,1.11,0.0,0.79,0.0,1.26,1.01,0.0,0.0,0.97,0.0,2.09,0.51,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,2480000000.0
2023-06-24,1.11,0.0,0.79,0.0,1.26,1.01,0.0,0.0,0.97,0.0,2.09,0.51,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,2480000000.0
2023-06-23,1.11,0.0,0.79,0.0,1.26,1.01,0.0,0.0,0.97,0.0,2.09,0.51,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,2480000000.0
2023-06-22,1.11,0.0,0.79,0.0,1.31,1.01,0.0,0.0,0.97,0.0,2.16,0.51,0.72,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06,2480000000.0
2023-06-21,1.11,0.0,0.79,0.44,1.31,1.01,0.0,0.0,0.97,0.0,2.16,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.610000000000001,2480000000.0
2023-06-20,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.28,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,2480000000.0
2023-06-19,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.28,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,2480000000.0
2023-06-18,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.28,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,2480000000.0
2023-06-17,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.28,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,2480000000.0
2023-06-16,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.28,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,2480000000.0
2023-06-15,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.37,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,2480000000.0
2023-06-14,1.11,0.0,0.79,0.44,1.2,1.01,0.0,0.0,0.97,0.0,2.37,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,2480000000.0
2023-06-13,1.11,0.0,0.86,0.53,1.13,1.01,0.0,0.0,0.84,0.0,2.42,0.6,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,2480000000.0
2023-06-12,1.11,0.0,0.86,0.69,1.13,1.01,0.0,0.0,0.84,0.0,2.42,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.379999999999999,2480000000.0
2023-06-11,1.11,0.0,0.86,0.69,1.13,1.01,0.52,0.0,0.91,0.0,2.42,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,2480000000.0
2023-06-10,1.11,0.0,0.86,0.69,1.13,1.01,0.52,0.0,0.91,0.51,2.42,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,2480000000.0
2023-06-09,1.11,0.0,0.86,0.69,1.13,1.01,0.52,0.0,0.91,0.51,2.42,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,2480000000.0
2023-06-08,1.11,0.0,0.86,0.69,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.370000000000001,2480000000.0
2023-06-07,1.11,0.0,0.86,0.74,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,2480000000.0
2023-06-06,1.11,0.0,0.86,0.89,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.6,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,2480000000.0
2023-06-05,1.11,0.0,0.86,0.89,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,2480000000.0
2023-06-04,1.11,0.0,0.86,0.89,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,2480000000.0
2023-06-03,1.11,0.0,0.86,0.89,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,2480000000.0
2023-06-02,1.11,0.0,0.86,0.89,1.02,1.01,0.52,0.0,0.91,0.51,2.42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,2480000000.0
2023-06-01,1.11,0.0,0.86,0.89,1.02,1.01,0.52,0.0,0.91,0.51,2.37,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2480000000.0
2023-05-31,1.11,0.0,0.86,0.89,0.92,1.01,0.52,0.0,0.83,0.51,2.41,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56,2480000000.0
2023-05-30,1.11,0.0,0.79,0.89,0.92,1.01,0.52,0.0,0.83,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2480000000.0
2023-05-29,1.11,0.0,0.81,0.93,0.92,1.01,0.52,0.51,0.83,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,2480000000.0
2023-05-28,1.11,0.0,0.81,0.93,0.92,1.01,0.52,0.51,0.83,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,2480000000.0
2023-05-27,1.11,0.0,0.81,0.93,0.92,1.01,0.52,0.51,0.83,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,2480000000.0
2023-05-26,1.11,0.0,0.81,0.93,0.92,1.01,0.52,0.51,0.83,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,2480000000.0
2023-05-25,1.11,0.36,0.81,0.93,0.92,1.01,0.52,0.51,0.75,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,2480000000.0
2023-05-24,1.11,0.36,0.81,0.93,0.8,1.01,0.52,0.51,0.75,0.51,2.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,2480000000.0
2023-05-23,1.11,0.36,0.81,0.93,0.8,1.01,0.52,0.51,0.75,0.51,2.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,2480000000.0
2023-05-22,1.11,0.36,0.81,0.93,0.8,1.01,0.52,0.51,0.75,0.51,2.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,2480000000.0
2023-05-21,1.11,0.36,0.81,0.8,0.8,1.01,0.52,0.51,0.75,0.51,2.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,2480000000.0
2023-05-20,1.11,0.36,0.81,0.8,0.8,1.01,0.52,0.51,0.75,0.51,2.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,2480000000.0
2023-05-19,1.11,0.36,0.81,0.8,0.8,1.01,0.52,0.51,0.75,0.51,2.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,2480000000.0
2023-05-18,1.11,0.36,0.81,0.8,0.8,1.01,0.52,0.51,0.62,0.51,2.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,2480000000.0
2023-05-17,1.11,0.5,0.81,0.66,0.71,1.01,0.52,0.51,0.62,0.51,2.48,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,2480000000.0
2023-05-16,1.11,0.65,0.81,0.66,0.71,1.01,0.52,0.51,0.62,0.51,2.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,2480000000.0
2023-05-15,1.11,0.65,0.81,0.59,0.71,1.01,0.52,0.51,0.62,0.51,2.49,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200000000000001,2480000000.0
2023-05-14,1.11,0.65,0.81,0.59,0.71,1.01,0.52,0.51,0.62,0.51,2.55,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,2480000000.0
2023-05-13,1.11,0.65,0.81,0.59,0.71,1.01,0.52,0.51,0.62,0.51,2.55,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,2480000000.0
2023-05-12,1.11,0.65,0.81,0.59,0.71,1.01,0.52,0.51,0.62,0.51,2.55,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,2480000000.0
2023-05-11,1.11,0.65,0.81,0.6,0.71,1.01,0.52,0.51,0.62,0.51,2.55,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,2480000000.0
2023-05-10,1.11,0.65,0.81,0.58,0.71,1.01,0.52,0.51,0.62,0.51,2.55,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,2480000000.0
